sf_nwh_rp_1,sf_nwh_rp_2
-0.409768728726812,0.00958044313769129
-0.407085020242915,0.010612212335875
-0.360121332546108,0.0243261063341674
-0.39251012145749,0.0139947375993039
-0.0930761621776601,0.567836175699101
-0.121763602251407,0.452794447081774
