jjas
0.000338712650443196
0.00037666619238977
0.000297012954189324
0.000180842101328951
0.000112420100432759
0.000199485508579469
0.000428500802690159
0.000490371467450312
0.000368801764466903
8.01652717411299e-05
0.000373945418912508
0.000476128461340349
0.000347743687177173
0.000254309882395492
0.000536068572442928
0.000369568665247855
0.000287733290521222
0.000230913660926063
0.000108436814492123
0.000213726872503606
0.000214822210449848
0.000263105429681956
0.000251294172343799
0.000135410045128724
0.000149024750941488
0.000449589753073426
0.000201281074562109
0.000207369971169419
0.000396292612076001
0.000445063560498565
0.000165296513421447
0.000254153546304814
0.000169980027398482
0.000528276729133589
0.000591936719570242
5.15334334198143e-05
0.000133138245256413
0.000286343344437715
0.000401813640824525
0.000137580029479795
