jjas
0.000165239693791852
0.000119157988878682
0.0001819515620733
7.67675892662054e-05
0.000103180506098822
0.000112247999358147
0.000103135181770012
0.000349868675636599
0.000176932713750504
0.000164827505149413
6.16410871816121e-05
0.000114434734004647
0.00020260172040374
0.000137494307379654
0.000280670249281663
0.000114495166443061
0.000197888647081829
0.000311914148378529
0.000153412671469762
0.0001804565160969
9.29556002690159e-05
0.000189437301944589
8.31550352567642e-05
8.54504826049755e-05
0.000272940809033729
0.000119793514793518
8.70177847577391e-05
0.000221464195243506
0.000313493274269243
0.000452990063045674
0.000213777780264226
9.38226743853813e-05
0.000201737930659027
0.000121956601964117
0.000245451275173292
6.91728082560409e-05
0.000168788128925645
0.000356719218030217
0.000193621919867548
7.64463777185519e-05
