sca_sf_wh_rp_1,sca_sf_wh_rp_2
0.732998458437935,1.11927884846407e-07
0.562145748987854,0.00025004266759033
0.564010244706531,0.00018450559393921
0.573481781376518,0.00017715464381868
0.298485640248702,0.0613690453154716
0.23921200750469,0.136872460421062
